budget,imdb_id,popularity,release_date,startYear,revenue,runtime,title,status,New_status,Genre,Production_Company,Director,averageRating,numVotes
14000000.0,tt0817177,10.279685,2010-08-06,2010,1755212.0,89.0,Flipped,0.12537228571428571,0.0,Romance,Reiner / Greisman Productions,Rob Reiner,7.7,76508
98000000.0,tt0112760,7.284477000000001,1995-12-22,1995,10017322.0,119.0,Cutthroat Island,0.10221757142857144,0.0,Action,Le Studio Canal+,Renny Harlin,5.7,24687
70000000.0,tt0106582,9.830853,1993-05-28,1993,255000211.0,112.0,Cliffhanger,3.642860157142857,1.0,Action,TriStar Pictures,Renny Harlin,6.4,113623
65000000.0,tt0116908,14.482345,1996-10-11,1996,89456761.0,120.0,The Long Kiss Goodnight,1.3762578615384615,1.0,Crime,New Line Cinema,Renny Harlin,6.8,68637
70000000.0,tt0099423,18.785984,1990-07-02,1990,240031094.0,124.0,Die Hard 2,3.4290156285714284,1.0,Action,Twentieth Century Fox Film Corporation,Renny Harlin,7.2,318691
7000000.0,tt0095742,8.120317,1988-08-19,1988,72500000.0,99.0,A Nightmare on Elm Street 4: The Dream Master,10.357142857142858,1.0,Horror,New Line Cinema,Renny Harlin,5.7,46659
60000000.0,tt0149261,7.493614999999999,1999-07-28,1999,73648228.0,105.0,Deep Blue Sea,1.2274704666666667,1.0,Action,Village Roadshow Pictures,Renny Harlin,5.8,117689
94000000.0,tt0132245,5.310558,2001-04-27,2001,54744738.0,116.0,Driven,0.582390829787234,0.0,Action,Epsilon Motion Pictures,Renny Harlin,4.6,38016
27000000.0,tt0297284,7.600017,2004-05-07,2004,21148829.0,106.0,Mindhunters,0.7832899629629629,0.0,Mystery,Avenue Pictures Productions,Renny Harlin,6.4,55798
80000000.0,tt0204313,13.02369,2004-08-20,2004,78000586.0,114.0,Exorcist: The Beginning,0.975007325,0.0,Horror,Morgan Creek Productions,Renny Harlin,5.1,32162
20000000.0,tt0475944,12.72212,2006-09-08,2006,37597471.0,97.0,The Covenant,1.87987355,1.0,Action,"Screen Gems, Inc.",Renny Harlin,5.3,45027
52000000.0,tt0112641,10.137389,1995-11-22,1995,116112375.0,178.0,Casino,2.2329302884615383,1.0,Drama,Universal Pictures,Martin Scorsese,8.2,426277
1300000.0,tt0075314,14.092713,1976-02-07,1976,28262574.0,114.0,Taxi Driver,21.74044153846154,1.0,Crime,Columbia Pictures Corporation,Martin Scorsese,8.3,662624
34000000.0,tt0106226,8.013617,1993-09-17,1993,32255440.0,139.0,The Age of Innocence,0.9486894117647059,0.0,Drama,Columbia Pictures,Martin Scorsese,7.2,45770
25000000.0,tt0099685,15.424092000000002,1990-09-12,1990,46836394.0,145.0,GoodFellas,1.87345576,1.0,Drama,Winkler Films,Martin Scorsese,8.7,935450
18000000.0,tt0081398,8.868558,1980-11-14,1980,23000000.0,129.0,Raging Bull,1.2777777777777777,1.0,Drama,United Artists,Martin Scorsese,8.2,297278
35000000.0,tt0101540,10.302735,1991-11-15,1991,182300000.0,128.0,Cape Fear,5.208571428571428,1.0,Crime,Universal Pictures,Martin Scorsese,7.3,158419
7000000.0,tt0095497,11.370288,1988-08-12,1988,8373585.0,164.0,The Last Temptation of Christ,1.1962264285714286,1.0,Drama,Universal Pictures,Martin Scorsese,7.6,47761
13800000.0,tt0090863,11.613655,1986-10-07,1986,52293982.0,119.0,The Color of Money,3.7894189855072464,1.0,Drama,Silver Screen Partners,Martin Scorsese,7.0,69466
100000000.0,tt0217505,14.922398999999999,2002-12-14,2002,193772504.0,167.0,Gangs of New York,1.93772504,1.0,Drama,Miramax Films,Martin Scorsese,7.5,380394
4500000.0,tt0088680,6.5831610000000005,1985-09-13,1985,10609321.0,97.0,After Hours,2.357626888888889,1.0,Comedy,Double Play,Martin Scorsese,7.7,51984
500000.0,tt0070379,8.212399000000001,1973-10-02,1973,3000000.0,110.0,Mean Streets,6.0,1.0,Drama,Scorsese Productions,Martin Scorsese,7.3,89092
116000000.0,tt0338751,9.86738,2004-12-17,2004,102000000.0,170.0,The Aviator,0.8793103448275862,0.0,Drama,Miramax Films,Martin Scorsese,7.5,314548
90000000.0,tt0407887,18.515448000000003,2006-10-05,2006,289847354.0,151.0,The Departed,3.2205261555555555,1.0,Drama,Vertigo Entertainment,Martin Scorsese,8.5,1105570
170000000.0,tt0970179,14.046164000000001,2011-11-22,2011,185770160.0,126.0,Hugo,1.0927656470588236,1.0,Adventure,Paramount Pictures,Martin Scorsese,7.5,289404
100000000.0,tt0993846,16.382422000000002,2013-12-25,2013,392000694.0,180.0,The Wolf of Wall Street,3.92000694,1.0,Crime,Paramount Pictures,Martin Scorsese,8.2,1071684
46000000.0,tt0490215,14.16938,2016-12-22,2016,23737523.0,161.0,Silence,0.5160331086956522,0.0,Drama,CatchPlay,Martin Scorsese,7.2,89203
16500000.0,tt0114388,10.673167,1995-12-13,1995,135000000.0,136.0,Sense and Sensibility,8.181818181818182,1.0,Drama,Columbia Pictures Corporation,Ang Lee,7.6,94558
18000000.0,tt0119349,7.146352,1997-09-27,1997,8038061.0,112.0,The Ice Storm,0.44655894444444444,0.0,Drama,Fox Searchlight Pictures,Ang Lee,7.4,51565
17000000.0,tt0190332,19.944952999999998,2000-10-01,2000,213525736.0,120.0,"Crouching Tiger, Hidden Dragon",12.560337411764706,1.0,Adventure,Sony Pictures Classics,Ang Lee,7.8,243330
137000000.0,tt0286716,15.422638000000001,2003-06-19,2003,245360480.0,138.0,Hulk,1.790952408759124,1.0,Drama,Universal Pictures,Ang Lee,5.6,243135
14000000.0,tt0388795,11.787044,2005-09-02,2005,178043761.0,134.0,Brokeback Mountain,12.7174115,1.0,Drama,River Road Entertainment,Ang Lee,7.7,305976
120000000.0,tt0454876,14.045042,2012-11-20,2012,609016565.0,127.0,Life of Pi,5.0751380416666665,1.0,Adventure,Ingenious Film Partners,Ang Lee,7.9,548022
30000000.0,tt0112281,8.205447999999999,1995-11-10,1995,212385533.0,90.0,Ace Ventura: When Nature Calls,7.079517766666667,1.0,Crime,O Entertainment,Steve Oedekerk,6.4,191788
51000000.0,tt0414853,6.984949,2006-08-04,2006,72779000.0,90.0,Barnyard,1.4270392156862746,1.0,Animation,Paramount Pictures,Steve Oedekerk,5.5,25774
60000000.0,tt0113845,7.337905999999999,1995-11-21,1995,35431113.0,103.0,Money Train,0.59051855,0.0,Action,Columbia Pictures,Joseph Ruben,5.7,37102
17000000.0,tt0107034,7.873794,1993-09-24,1993,44456478.0,87.0,The Good Son,2.615086941176471,1.0,Drama,Twentieth Century Fox Film Corporation,Joseph Ruben,6.4,34398
19000000.0,tt0102945,8.560694,1991-02-08,1991,174999005.0,99.0,Sleeping with the Enemy,9.21047394736842,1.0,Drama,Twentieth Century Fox Film Corporation,Joseph Ruben,6.3,46595
42000000.0,tt0356618,6.40146,2004-09-24,2004,117575636.0,91.0,The Forgotten,2.799419904761905,1.0,Crime,Revolution Studios,Joseph Ruben,5.8,62369
30250000.0,tt0113161,12.669608,1995-10-20,1995,115101622.0,105.0,Get Shorty,3.805012297520661,1.0,Comedy,Jersey Films,Barry Sonnenfeld,6.9,72312
90000000.0,tt0119654,15.781023999999999,1997-07-02,1997,589390539.0,98.0,Men in Black,6.548783766666666,1.0,Action,Amblin Entertainment,Barry Sonnenfeld,7.3,488490
30000000.0,tt0101272,12.962525,1991-11-22,1991,191502426.0,99.0,The Addams Family,6.3834142,1.0,Horror,Paramount Pictures,Barry Sonnenfeld,6.9,121333
170000000.0,tt0120891,9.887602000000001,1999-06-29,1999,222104681.0,106.0,Wild Wild West,1.3064981235294117,1.0,Action,"Todman, Simon, LeMasters Productions",Barry Sonnenfeld,4.9,146609
140000000.0,tt0120912,16.775716,2002-07-03,2002,441818803.0,88.0,Men in Black II,3.1558485928571427,1.0,Action,Columbia Pictures,Barry Sonnenfeld,6.2,323442
50000000.0,tt0449089,11.511424,2006-04-28,2006,87528173.0,99.0,RV,1.75056346,1.0,Comedy,Columbia Pictures,Barry Sonnenfeld,5.5,53840
50000000.0,tt0112401,11.065939,1995-10-06,1995,30303072.0,132.0,Assassins,0.60606144,0.0,Action,Silver Pictures,Richard Donner,6.3,73925
2800000.0,tt0075005,16.641277,1976-06-06,1976,60922980.0,111.0,The Omen,21.75820714285714,1.0,Horror,Twentieth Century Fox Film Corporation,Richard Donner,7.5,100744
75000000.0,tt0118883,14.261798,1997-08-07,1997,136982834.0,135.0,Conspiracy Theory,1.8264377866666666,1.0,Action,Silver Pictures,Richard Donner,6.7,89125
140000000.0,tt0122151,14.470551,1998-07-10,1998,285444603.0,127.0,Lethal Weapon 4,2.0388900214285712,1.0,Action,Silver Pictures,Richard Donner,6.6,146050
15000000.0,tt0093409,13.183804,1987-03-06,1987,120207127.0,110.0,Lethal Weapon,8.013808466666667,1.0,Adventure,Silver Pictures,Richard Donner,7.6,223648
25000000.0,tt0097733,12.834276,1989-07-07,1989,227853986.0,114.0,Lethal Weapon 2,9.11415944,1.0,Action,Silver Pictures,Richard Donner,7.2,152254
35000000.0,tt0104714,10.786007000000001,1992-05-15,1992,321731527.0,118.0,Lethal Weapon 3,9.192329342857143,1.0,Adventure,Silver Pictures,Richard Donner,6.7,148854
19000000.0,tt0089218,14.280702999999999,1985-06-06,1985,61503218.0,114.0,The Goonies,3.2370114736842104,1.0,Adventure,Amblin Entertainment,Richard Donner,7.8,224483
55000000.0,tt0078346,15.460102,1978-12-13,1978,300218018.0,143.0,Superman,5.458509418181818,1.0,Action,Warner Bros.,Richard Donner,7.3,150917
20000000.0,tt0089457,8.157587,1985-03-27,1985,18432000.0,121.0,Ladyhawke,0.9216,0.0,Adventure,Twentieth Century Fox Film Corporation,Richard Donner,7.0,40834
80000000.0,tt0300556,6.982761999999999,2003-11-26,2003,43935763.0,116.0,Timeline,0.5491970375,0.0,Action,Paramount Pictures,Richard Donner,5.6,58113
55000000.0,tt0450232,11.887779,2006-03-01,2006,65664721.0,105.0,16 Blocks,1.1939040181818181,1.0,Action,Donners' Company,Richard Donner,6.6,122960
3600000.0,tt0113627,10.332025,1995-10-27,1995,49800000.0,112.0,Leaving Las Vegas,13.833333333333334,1.0,Drama,United Artists,Mike Figgis,7.5,108662
29500000.0,tt0114746,12.297305,1995-12-29,1995,168840000.0,129.0,Twelve Monkeys,5.7233898305084745,1.0,Science Fiction,Universal Pictures,Terry Gilliam,8.0,548469
18500000.0,tt0120669,9.220346000000001,1998-05-22,1998,10680275.0,118.0,Fear and Loathing in Las Vegas,0.5773121621621622,0.0,Adventure,Universal Pictures,Terry Gilliam,7.6,246679
5000000.0,tt0081633,9.841623,1981-07-13,1981,42365581.0,116.0,Time Bandits,8.4731162,1.0,Family,Handmade Films Ltd.,Terry Gilliam,7.0,54758
24000000.0,tt0101889,11.184385,1991-09-09,1991,41895491.0,137.0,The Fisher King,1.7456454583333334,1.0,Comedy,TriStar Pictures,Terry Gilliam,7.5,74835
46630000.0,tt0096764,7.7534160000000005,1988-12-07,1988,8083123.0,126.0,The Adventures of Baron Munchausen,0.17334597898348703,0.0,Action,Columbia Pictures Corporation,Terry Gilliam,7.2,48247
88000000.0,tt0355295,15.66148,2005-08-26,2005,105316267.0,118.0,The Brothers Grimm,1.1967757613636363,1.0,Adventure,The Weinstein Company,Terry Gilliam,5.9,112172
12000000.0,tt0410764,6.7964649999999995,2005-09-09,2005,566611.0,120.0,Tideland,0.047217583333333334,0.0,Fantasy,Recorded Picture Company (RPC),Terry Gilliam,6.5,30536
30000000.0,tt0112431,14.404764000000002,1995-07-18,1995,254134910.0,89.0,Babe,8.471163666666667,1.0,Fantasy,Universal Pictures,Chris Noonan,6.7,111025
30000000.0,tt0482546,8.599342,2006-12-03,2006,35078241.0,92.0,Miss Potter,1.1692747,1.0,Drama,BBC Films,Chris Noonan,6.9,26939
11000000.0,tt0112818,6.891317,1995-12-29,1995,39363635.0,122.0,Dead Man Walking,3.5785122727272727,1.0,Drama,Havoc,Tim Robbins,7.5,84187
18000000.0,tt0113855,10.870138,1995-08-18,1995,122195920.0,101.0,Mortal Kombat,6.788662222222222,1.0,Action,New Line Cinema,Paul W.S. Anderson,5.8,95630
60000000.0,tt0119081,11.335072,1997-08-15,1997,26673242.0,96.0,Event Horizon,0.4445540333333333,0.0,Horror,Paramount Pictures,Paul W.S. Anderson,6.7,147067
75000000.0,tt0120157,7.970031,1998-10-23,1998,14567883.0,99.0,Soldier,0.19423844,0.0,Action,Impact Pictures,Paul W.S. Anderson,6.0,49743
33000000.0,tt0120804,7.781292999999999,2002-03-15,2002,102984862.0,100.0,Resident Evil,3.120753393939394,1.0,Horror,Impact Pictures,Paul W.S. Anderson,6.7,235706
70000000.0,tt0370263,12.636205,2004-08-12,2004,171183863.0,101.0,AVP: Alien vs. Predator,2.445483757142857,1.0,Adventure,Impact Pictures,Paul W.S. Anderson,5.6,176894
45000000.0,tt0452608,13.530029999999998,2008-08-22,2008,73762516.0,105.0,Death Race,1.6391670222222223,1.0,Action,Universal Pictures,Paul W.S. Anderson,6.4,190378
20000000.0,tt0114681,10.448481,1995-05-20,1995,21284514.0,106.0,To Die For,1.0642257,1.0,Fantasy,The Rank Organisation,Gus Van Sant,6.8,41101
10000000.0,tt0119217,15.064832999999998,1997-12-05,1997,225933435.0,126.0,Good Will Hunting,22.5933435,1.0,Drama,Miramax Films,Gus Van Sant,8.3,791365
60000000.0,tt0155975,6.715897999999999,1998-12-04,1998,37141130.0,105.0,Psycho,0.6190188333333333,0.0,Horror,Imagine Entertainment,Gus Van Sant,4.6,43832
2500000.0,tt0097240,8.026112,1989-09-09,1989,4729352.0,100.0,Drugstore Cowboy,1.8917408,1.0,Crime,Avenue Pictures Productions,Gus Van Sant,7.3,30272
43000000.0,tt0181536,10.536255,2000-12-21,2000,80049764.0,136.0,Finding Forrester,1.861622418604651,1.0,Drama,Fountainbridge Films,Gus Van Sant,7.3,79832
3000000.0,tt0363589,6.447312,2003-05-18,2003,10012022.0,81.0,Elephant,3.3373406666666665,1.0,Drama,HBO Films,Gus Van Sant,7.2,81816
20000000.0,tt1013753,10.680121,2008-11-26,2008,54586584.0,128.0,Milk,2.7293292,1.0,History,Focus Features,Gus Van Sant,7.5,158057
33000000.0,tt0114369,18.45743,1995-09-22,1995,327311859.0,127.0,Se7en,9.918541181818181,1.0,Crime,New Line Cinema,David Fincher,8.6,1329480
50000000.0,tt0103644,17.126768,1992-05-22,1992,159773545.0,114.0,Alien³,3.1954709,1.0,Science Fiction,Twentieth Century Fox Film Corporation,David Fincher,6.5,261322
50000000.0,tt0119174,14.825586999999999,1997-09-12,1997,109423648.0,129.0,The Game,2.18847296,1.0,Drama,PolyGram Filmed Entertainment,David Fincher,7.8,322376
63000000.0,tt0137523,63.869599,1999-10-15,1999,100853753.0,139.0,Fight Club,1.6008532222222223,1.0,Drama,Twentieth Century Fox Film Corporation,David Fincher,8.8,1727899
48000000.0,tt0258000,14.969501999999999,2002-03-29,2002,196397415.0,111.0,Panic Room,4.0916128125,1.0,Crime,Hofflund/Polone,David Fincher,6.8,242478
65000000.0,tt0443706,19.083823000000002,2007-03-02,2007,84785914.0,157.0,Zodiac,1.3043986769230769,1.0,Crime,Paramount Pictures,David Fincher,7.7,407916
150000000.0,tt0421715,17.934821,2008-11-24,2008,333932083.0,166.0,The Curious Case of Benjamin Button,2.2262138866666668,1.0,Fantasy,Paramount Pictures,David Fincher,7.8,551575
6000000.0,tt0114814,16.302466,1995-07-19,1995,23341568.0,106.0,The Usual Suspects,3.890261333333333,1.0,Drama,Blue Parrot Productions,Bryan Singer,8.5,929636
75000000.0,tt0120903,0.954467,2000-07-13,2000,296339527.0,104.0,X-Men,3.9511936933333334,1.0,Adventure,Twentieth Century Fox Film Corporation,Bryan Singer,7.4,546545
110000000.0,tt0290334,0.9130959999999999,2003-04-24,2003,407711549.0,133.0,X2,3.706468627272727,1.0,Adventure,Twentieth Century Fox Film Corporation,Bryan Singer,7.4,490374
270000000.0,tt0348150,13.284711999999999,2006-06-28,2006,391081192.0,154.0,Superman Returns,1.4484488592592593,1.0,Adventure,DC Comics,Bryan Singer,6.0,263314
75000000.0,tt0985699,8.635464,2008-12-25,2008,200276000.0,121.0,Valkyrie,2.6703466666666666,1.0,Drama,United Artists,Bryan Singer,7.1,217488
15000000.0,tt0113819,15.899134,1995-09-13,1995,6700000.0,95.0,Mighty Aphrodite,0.44666666666666666,0.0,Comedy,Miramax Films,Woody Allen,7.0,36296
13500000.0,tt0107507,8.939404,1993-08-18,1993,11285588.0,104.0,Manhattan Murder Mystery,0.8359694814814815,0.0,Comedy,TriStar Pictures,Woody Allen,7.4,35404
2000000.0,tt0070707,6.048904,1973-12-17,1973,18344729.0,89.0,Sleeper,9.1723645,1.0,Comedy,Rollins-Joffe Productions,Woody Allen,7.2,38181
2000000.0,tt0066808,4.331819,1971-04-28,1971,11833696.0,82.0,Bananas,5.916848,1.0,Comedy,United Artists,Woody Allen,7.0,32272
4000000.0,tt0075686,18.146043,1977-04-19,1977,38251425.0,93.0,Annie Hall,9.56285625,1.0,Comedy,United Artists,Woody Allen,8.0,240318
20000000.0,tt0118954,6.280515,1997-08-26,1997,10686841.0,96.0,Deconstructing Harry,0.53434205,0.0,Comedy,Fine Line Features,Woody Allen,7.4,40396
15000000.0,tt0089853,6.133697,1985-03-01,1985,10631333.0,82.0,The Purple Rose of Cairo,0.7087555333333333,0.0,Fantasy,Orion Pictures,Woody Allen,7.7,44025
19000000.0,tt0097123,6.645295,1989-10-13,1989,18254702.0,104.0,Crimes and Misdemeanors,0.9607737894736842,0.0,Comedy,Orion Pictures,Woody Allen,7.9,51474
2000000.0,tt0068555,5.378481,1972-08-06,1972,18016290.0,88.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,9.008145,1.0,Comedy,United Artists,Woody Allen,6.8,36370
3000000.0,tt0073312,5.165666000000001,1975-06-10,1975,20173742.0,85.0,Love and Death,6.724580666666666,1.0,History,United Artists,Woody Allen,7.7,33577
6400000.0,tt0091167,9.57874,1986-02-07,1986,40084041.0,107.0,Hannah and Her Sisters,6.26313140625,1.0,Comedy,Orion Pictures,Woody Allen,7.9,62976
8000000.0,tt0087003,5.892277,1984-01-27,1984,10600497.0,84.0,Broadway Danny Rose,1.325062125,1.0,Comedy,Orion Pictures Corporation,Woody Allen,7.4,22406
15000000.0,tt0416320,9.020372,2005-10-26,2005,85306374.0,124.0,Match Point,5.6870916,1.0,Drama,DreamWorks,Woody Allen,7.6,194966
4000000.0,tt0457513,8.16339,2006-07-27,2006,31584901.0,96.0,Scoop,7.89622525,1.0,Comedy,BBC Films,Woody Allen,6.7,77173
15000000.0,tt0497465,9.648539,2008-08-15,2008,96408652.0,96.0,Vicky Cristina Barcelona,6.427243466666667,1.0,Drama,The Weinstein Company,Woody Allen,7.1,231235
3500000.0,tt0113118,14.56965,1995-04-26,1995,28215918.0,91.0,Friday,8.061690857142857,1.0,Comedy,New Line Cinema,F. Gary Gray,7.3,92947
50000000.0,tt0120768,7.6550199999999995,1998-07-29,1998,44547681.0,140.0,The Negotiator,0.89095362,0.0,Action,Regency Enterprises,F. Gary Gray,7.3,124088
36000000.0,tt0266465,17.714247,2003-04-04,2003,44350926.0,109.0,A Man Apart,1.2319701666666667,1.0,Action,New Line Cinema,F. Gary Gray,6.1,42931
60000000.0,tt0317740,13.995044,2003-05-30,2003,176070171.0,110.0,The Italian Job,2.93450285,1.0,Action,De Line Pictures,F. Gary Gray,7.0,327394
53000000.0,tt0377471,13.314232999999998,2005-03-04,2005,95226116.0,118.0,Be Cool,1.7967191698113207,1.0,Comedy,Double Feature Films,F. Gary Gray,5.6,65409
19000000.0,tt0116367,15.339153,1996-01-19,1996,25836616.0,108.0,From Dusk Till Dawn,1.3598218947368421,1.0,Horror,A Band Apart,Robert Rodriguez,7.2,269871
7000000.0,tt0112851,6.950458,1995-08-25,1995,25405445.0,104.0,Desperado,3.6293492857142855,1.0,Thriller,Columbia Pictures,Robert Rodriguez,7.2,163260
15000000.0,tt0133751,13.462253,1998-12-25,1998,40283321.0,104.0,The Faculty,2.6855547333333334,1.0,Horror,Dimension Films,Robert Rodriguez,6.5,105417
220000.0,tt0104815,9.972591,1992-09-04,1992,2040920.0,81.0,El Mariachi,9.276909090909092,1.0,Action,Columbia Pictures,Robert Rodriguez,6.9,60354
35000000.0,tt0227538,9.576744999999999,2001-03-18,2001,147934180.0,88.0,Spy Kids,4.226690857142857,1.0,Action,Dimension Films,Robert Rodriguez,5.4,102099
38000000.0,tt0287717,7.164130999999999,2002-08-07,2002,119723358.0,100.0,Spy Kids 2: The Island of Lost Dreams,3.1506146842105265,1.0,Action,Dimension Films,Robert Rodriguez,5.1,56469
38000000.0,tt0338459,8.025145,2003-07-25,2003,197011982.0,84.0,Spy Kids 3-D: Game Over,5.184525842105264,1.0,Action,Dimension Films,Robert Rodriguez,4.2,51054
29000000.0,tt0285823,8.843364999999999,2003-09-11,2003,98185582.0,102.0,Once Upon a Time in Mexico,3.3857097241379313,1.0,Action,Columbia Pictures Corporation,Robert Rodriguez,6.4,147635
50000000.0,tt0424774,6.477862,2005-06-10,2005,69425966.0,92.0,The Adventures of Sharkboy and Lavagirl,1.38851932,1.0,Adventure,Troublemaker Studios,Robert Rodriguez,3.5,28416
20000000.0,tt0114367,12.758848,1995-09-08,1995,5781885.0,108.0,Screamers,0.28909425,0.0,Horror,The Movie Network (TMN),Christian Duguay,6.4,23768
40000000.0,tt0160009,9.800232000000001,2000-08-23,2000,30199105.0,117.0,The Art of War,0.754977625,0.0,Crime,Amen Ra Films,Christian Duguay,5.7,27710
8169363.0,tt0113972,6.848591000000001,1995-11-22,1995,8175346.0,90.0,Nick of Time,1.000732370443081,1.0,Crime,Paramount Pictures,John Badham,6.3,37324
3500000.0,tt0076666,13.657204,1977-12-16,1977,237113184.0,118.0,Saturday Night Fever,67.746624,1.0,Drama,Paramount Pictures,John Badham,6.8,65770
12000000.0,tt0086567,8.321647,1983-06-03,1983,79567667.0,114.0,WarGames,6.630638916666666,1.0,Thriller,United Artists,John Badham,7.1,85219
22000000.0,tt0085255,10.456371,1983-02-05,1983,42313354.0,109.0,Blue Thunder,1.9233342727272726,1.0,Science Fiction,Columbia Pictures Corporation,John Badham,6.4,15739
14000000.0,tt0114825,9.071127,1995-10-26,1995,19800000.0,100.0,Vampire in Brooklyn,1.4142857142857144,1.0,Comedy,Paramount Pictures,Wes Craven,4.6,20378
14000000.0,tt0111686,9.860522,1994-10-13,1994,18090181.0,112.0,New Nightmare,1.2921557857142858,1.0,Horror,New Line Cinema,Wes Craven,6.4,47814
1800000.0,tt0087800,13.694713,1984-11-14,1984,25504513.0,91.0,A Nightmare on Elm Street,14.169173888888889,1.0,Horror,New Line Cinema,Wes Craven,7.5,191700
14000000.0,tt0117571,13.326443,1996-12-20,1996,173046663.0,111.0,Scream,12.360475928571429,1.0,Crime,Woods Entertainment,Wes Craven,7.2,268783
24000000.0,tt0120082,11.264845,1997-12-09,1997,172363301.0,120.0,Scream 2,7.181804208333333,1.0,Horror,Miramax Films,Wes Craven,6.2,148223
40000000.0,tt0134084,9.738371,2000-02-03,2000,161834276.0,116.0,Scream 3,4.0458569,1.0,Horror,Konrad Pictures,Wes Craven,5.5,117310
7000000.0,tt0096071,7.791952,1988-02-05,1988,19595031.0,98.0,The Serpent and the Rainbow,2.799290142857143,1.0,Horror,Universal Pictures,Wes Craven,6.5,20781
230000.0,tt0077681,4.788002,1977-07-22,1977,25000000.0,89.0,The Hills Have Eyes,108.69565217391305,1.0,Horror,Blood Relations Co.,Wes Craven,6.3,27621
35000000.0,tt0257516,8.949722,2005-02-25,2005,19294901.0,97.0,Cursed,0.5512828857142857,0.0,Horror,Craven-Maddalena Films,Wes Craven,5.0,29364
26000000.0,tt0421239,6.336926999999999,2005-08-04,2005,57891803.0,85.0,Red Eye,2.2266078076923077,1.0,Horror,DreamWorks SKG,Wes Craven,6.4,107269
25000000.0,tt0872230,5.282976000000001,2010-10-08,2010,19829957.0,107.0,My Soul to Take,0.79319828,0.0,Drama,Relativity Media,Wes Craven,4.8,18855
50000000.0,tt0115759,14.957626000000001,1996-02-09,1996,150270147.0,108.0,Broken Arrow,3.00540294,1.0,Action,Twentieth Century Fox Film Corporation,John Woo,6.0,87027
18000000.0,tt0107076,7.834351,1993-08-20,1993,74189677.0,97.0,Hard Target,4.121648722222222,1.0,Action,Universal Pictures,John Woo,6.2,41697
80000000.0,tt0119094,11.467391000000001,1997-06-27,1997,245676146.0,138.0,Face/Off,3.070951825,1.0,Action,Paramount Pictures,John Woo,7.3,332540
125000000.0,tt0120755,18.97178,2000-05-24,2000,546388105.0,123.0,Mission: Impossible II,4.37110484,1.0,Adventure,Paramount Pictures,John Woo,6.1,296926
115000000.0,tt0245562,7.455875,2002-06-14,2002,77628265.0,134.0,Windtalkers,0.6750283913043478,0.0,Drama,Lion Rock Productions,John Woo,6.1,63130
60000000.0,tt0338337,12.571789,2003-12-25,2003,96269812.0,119.0,Paycheck,1.6044968666666666,1.0,Action,Paramount Pictures,John Woo,6.3,99229
80341000.0,tt0425637,11.867516,2008-07-10,2008,127814609.0,150.0,Red Cliff,1.590901395302523,1.0,Adventure,Metropolitan Filmexport,John Woo,7.4,42002
7000000.0,tt0115734,6.904831,1996-02-21,1996,560069.0,91.0,Bottle Rocket,0.08000985714285715,0.0,Comedy,Gracie Films,Wes Anderson,7.0,65481
9000000.0,tt0128445,5.997054,1998-09-17,1998,17096053.0,93.0,Rushmore,1.8995614444444444,1.0,Comedy,Touchstone Pictures,Wes Anderson,7.7,160021
21000000.0,tt0265666,9.707542,2001-10-05,2001,71441250.0,110.0,The Royal Tenenbaums,3.4019642857142856,1.0,Comedy,Touchstone Pictures,Wes Anderson,7.6,250535
50000000.0,tt0362270,6.936677,2004-12-10,2004,34808403.0,119.0,The Life Aquatic with Steve Zissou,0.69616806,0.0,Adventure,Touchstone Pictures,Wes Anderson,7.3,169264
16000000.0,tt0838221,6.493474,2007-09-29,2007,24377151.0,91.0,The Darjeeling Limited,1.5235719375,1.0,Adventure,Fox Searchlight Pictures,Wes Anderson,7.2,168874
40000000.0,tt0432283,8.695893,2009-10-23,2009,46471023.0,87.0,Fantastic Mr. Fox,1.161775575,1.0,Adventure,Twentieth Century Fox Film Corporation,Wes Anderson,7.8,181588
12000000.0,tt0116483,9.592265,1996-02-16,1996,41205099.0,92.0,Happy Gilmore,3.43375825,1.0,Comedy,Universal Pictures,Dennis Dugan,7.0,184379
34200000.0,tt0142342,8.011869,1999-06-25,1999,234801895.0,93.0,Big Daddy,6.865552485380117,1.0,Comedy,Columbia Pictures,Dennis Dugan,6.4,188758
22000000.0,tt0239948,8.526823,2001-02-09,2001,19351569.0,90.0,Saving Silverman,0.8796167727272727,0.0,Comedy,Village Roadshow Pictures,Dennis Dugan,5.9,37303
85000000.0,tt0762107,6.645799,2007-07-12,2007,186072214.0,115.0,I Now Pronounce You Chuck & Larry,2.189084870588235,1.0,Comedy,Universal Pictures,Dennis Dugan,5.9,135095
90000000.0,tt0960144,13.116461,2008-06-05,2008,201596308.0,113.0,You Don't Mess with the Zohan,2.239958977777778,1.0,Comedy,Columbia Pictures,Dennis Dugan,5.5,181097
79000000.0,tt0810913,6.620033,2011-11-11,2011,149673788.0,91.0,Jack and Jill,1.894604911392405,1.0,Comedy,Columbia Pictures,Dennis Dugan,3.3,73265
24000000.0,tt0112579,5.951077,1995-05-28,1995,182016617.0,135.0,The Bridges of Madison County,7.584025708333333,1.0,Drama,Amblin Entertainment,Clint Eastwood,7.6,67262
30000000.0,tt0107808,8.040589,1993-11-24,1993,135130999.0,138.0,A Perfect World,4.504366633333333,1.0,Crime,Malpaso Productions,Clint Eastwood,7.6,69260
